complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
10,14,0.3683594216037219,0.19495091436915776,10,0.15,,,,0.0001,7,
10,15,0.41106968095503216,0.20396135739050508,10,0.15,,,,0.0001,7,
10,16,0.38182916949552825,0.2139156057538062,10,0.15,,,,0.0001,7,
10,17,0.39389756186015396,0.1940134757128406,10,0.15,,,,0.0001,7,
10,18,0.36225838946612576,0.1933635914215954,10,0.15,,,,0.0001,7,
10,19,0.34427510267644607,0.21248990665076933,10,0.15,,,,0.0001,7,
11,0,0.3660075357406007,0.049079443024508305,11,0.15,,,,0.0001,7,
11,1,0.2910163950357482,0.025434527759048996,11,0.15,,,,0.0001,7,
11,2,0.2765947960718312,0.03628329633873878,11,0.15,,,,0.0001,7,
11,3,0.3014128758195826,0.04473586817861558,11,0.15,,,,0.0001,7,
11,4,0.3062682605359777,0.03119928255430338,11,0.15,,,,0.0001,7,
11,5,0.34194457364588166,0.03673749597662135,11,0.15,,,,0.0001,7,
11,6,0.26705573942756267,0.03728108536292392,11,0.15,,,,0.0001,7,
11,7,0.2015099311635584,0.010890429796611277,11,0.15,,,,0.0001,7,
11,8,0.27042804388998604,0.026272250215132686,11,0.15,,,,0.0001,7,
11,9,0.30036395864602183,0.047059122154293725,11,0.15,,,,0.0001,7,
11,10,0.24632664720023173,0.02578036558445291,11,0.15,,,,0.0001,7,
11,11,0.32656551436013775,0.04727905494265021,11,0.15,,,,0.0001,7,
11,12,0.23245945342617774,0.02351084004253822,11,0.15,,,,0.0001,7,
11,13,0.20826604711529267,0.019096603175968098,11,0.15,,,,0.0001,7,
11,14,0.2960552785637095,0.03336114018574601,11,0.15,,,,0.0001,7,
11,15,0.23832239889311926,0.02666668843862971,11,0.15,,,,0.0001,7,
11,16,0.24343174746234678,0.02397989701907146,11,0.15,,,,0.0001,7,
11,17,0.29834378535642253,0.05355848712005541,11,0.15,,,,0.0001,7,
